week,sector_name,lat,long,azimuth,zone,post_code,state,total_score,national_overview,post_code_overview,area_experience_state_rank,area_experience_post_code_rank,average_customer_experience_state,average_customer_experience_post_code,state_area_experience_base_rank,post_code_area_experience_base_rank,crowd_post_code_score,complaint_post_code_score,complaint_data_post_code_score,complaint_voice_post_code_score,addtional_post_code_score,crowd_state_score,complaint_state_score,complaint_data_state_score,complaint_voice_state_score,addtional_state_score,benchmark_area_post_code,tpg_total_post_code_score,optus_total_post_code_score,telstra_total_post_code_score,benchmark_area_state,tpg_total_state_score,optus_total_state_score,telstra_total_state_score,usage_pattern_post_code,usage_pattern_state,total_#_of_churned_users_sector,total_#_of_churned_users_post_code,total_#_of_churned_users_state,total_#_of_churned_users_sector_acumulated,total_#_of_churned_users_post_code_acumulated,total_#_of_churned_users_state_acumulated,user_count_per_sector,user_count_per_post_code,user_count_per_state,churned_ratio_post_code,churned_ratio_state,churned_ratio_post_code_accumulated,churned_ratio_state_accumulated,total_complaints_per_post_code,total_complaints_per_state,total_complaints_per_sector,quality,accessibility,capacity,eea_integrity,unique_integrity,netscout_integrity,ran_integrity,crowd_integrity
24/03/2025,202764_2,-33.83398,151.24588,240,-,2088,NSW,81,Green,Green,75,88,90,91,60,86,60,100,100,100,80,70,10,10,10,60,100,80,65,70,100,70,70,70,Heavy Data User,Heavy Data User,-,4,1688,-,53,14462,23761,141493,2812608,0.002826995,0.060015473,0.037457683,0.5141847,-,804,-,65,85,92,1,1,1,1,1
24/03/2025,202764_3,-33.83398,151.24588,0,-,2088,NSW,80,Green,Green,75,88,90,91,60,86,60,100,100,100,80,70,10,10,10,60,100,80,65,70,100,70,70,70,Heavy Data User,Heavy Data User,-,4,1688,11,53,14462,24329,141493,2812608,0.002826995,0.060015473,0.037457683,0.5141847,-,804,-,80,87,63,1,1,1,1,1
24/03/2025,240153_1,-33.84045,151.23391,120,-,2088,NSW,80,Green,Green,75,88,90,91,60,86,60,100,100,100,80,70,10,10,10,60,100,80,65,70,100,70,70,70,Heavy Data User,Heavy Data User,-,4,1688,1,53,14462,18407,141493,2812608,0.002826995,0.060015473,0.037457683,0.5141847,-,804,-,65,86,65,1,1,1,1,1
24/03/2025,240153_2,-33.84045,151.23391,240,-,2088,NSW,78,Green,Green,75,88,90,91,60,86,60,100,100,100,80,70,10,10,10,60,100,80,65,70,100,70,70,70,Heavy Data User,Heavy Data User,-,4,1688,3,53,14462,47703,141493,2812608,0.002826995,0.060015473,0.037457683,0.5141847,-,804,-,63,84,72,1,1,1,1,1
24/03/2025,227372_1,-33.83203,151.22144,120,Zone1,2089,NSW,80,Green,Green,75,89,90,89,60,88,65,100,100,100,80,70,10,10,10,60,100,75,75,75,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,5,10,14462,63058,88701,2812608,0.001127383,0.060015473,0.01127383,0.5141847,-,804,-,67,88,54,1,1,1,1,1
24/03/2025,227372_2,-33.83203,151.22144,240,Zone1,2089,NSW,80,Green,Green,75,89,90,89,60,88,65,100,100,100,80,70,10,10,10,60,100,75,75,75,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,-,10,14462,17740,88701,2812608,0.001127383,0.060015473,0.01127383,0.5141847,-,804,-,80,85,72,1,1,1,1,1
24/03/2025,227372_3,-33.83203,151.22144,0,Zone1,2089,NSW,81,Green,Green,75,89,90,89,60,88,65,100,100,100,80,70,10,10,10,60,100,75,75,75,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,4,10,14462,49120,88701,2812608,0.001127383,0.060015473,0.01127383,0.5141847,-,804,-,68,89,66,1,1,1,1,1
24/03/2025,228310_1,-33.83986,151.22047,120,Zone1,2089,NSW,77,Green,Green,75,89,90,89,60,88,65,100,100,100,80,70,10,10,10,60,100,75,75,75,100,70,70,70,Normal Data User,Heavy Data User,1,1,1688,1,10,14462,9393,88701,2812608,0.001127383,0.060015473,0.01127383,0.5141847,-,804,-,80,87,93,1,1,1,1,1
24/03/2025,228310_2,-33.83986,151.22047,240,Zone1,2089,NSW,85,Green,Green,75,89,90,89,60,88,65,100,100,100,80,70,10,10,10,60,100,75,75,75,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,-,10,14462,11454,88701,2812608,0.001127383,0.060015473,0.01127383,0.5141847,-,804,-,80,88,90,1,1,1,1,1
24/03/2025,228310_3,-33.83986,151.22047,0,Zone1,2089,NSW,77,Green,Green,75,89,90,89,60,88,65,100,100,100,80,70,10,10,10,60,100,75,75,75,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,-,10,14462,5266,88701,2812608,0.001127383,0.060015473,0.01127383,0.5141847,-,804,-,80,87,90,1,1,1,1,1
24/03/2025,202562_1,-33.828562,151.219605,120,-,2090,NSW,78,Green,Green,75,80,90,91,60,68,50,100,100,100,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,-,1688,4,32,14462,53133,152509,2812608,-,0.060015473,0.020982368,0.5141847,-,804,-,80,87,64,1,1,1,1,1
24/03/2025,202562_2,-33.828562,151.219605,240,-,2090,NSW,78,Green,Green,75,80,90,91,60,68,50,100,100,100,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,-,1688,4,32,14462,35351,152509,2812608,-,0.060015473,0.020982368,0.5141847,-,804,-,80,87,47,1,1,1,1,1
24/03/2025,202562_3,-33.828562,151.219605,0,-,2090,NSW,79,Green,Green,75,80,90,91,60,68,50,100,100,100,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,-,1688,4,32,14462,113021,152509,2812608,-,0.060015473,0.020982368,0.5141847,-,804,-,68,89,52,1,1,1,1,1
24/03/2025,202850_1,-33.82865,151.22972,120,-,2090,NSW,81,Green,Green,75,80,90,91,60,68,50,100,100,100,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,-,1688,6,32,14462,47809,152509,2812608,-,0.060015473,0.020982368,0.5141847,-,804,-,80,87,43,1,1,1,1,1
24/03/2025,202850_2,-33.82865,151.22972,240,-,2090,NSW,77,Green,Green,75,80,90,91,60,68,50,100,100,100,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,-,1688,7,32,14462,27839,152509,2812608,-,0.060015473,0.020982368,0.5141847,-,804,-,66,87,47,1,1,1,1,1
24/03/2025,202850_3,-33.82865,151.22972,0,-,2090,NSW,81,Green,Green,75,80,90,91,60,68,50,100,100,100,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,-,1688,2,32,14462,45871,152509,2812608,-,0.060015473,0.020982368,0.5141847,-,804,-,80,88,57,1,1,1,1,1
24/03/2025,227406_1,-33.841667,151.229205,120,-,2090,NSW,88,Green,Green,75,80,90,91,60,68,50,100,100,100,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,-,1688,-,32,14462,7864,152509,2812608,-,0.060015473,0.020982368,0.5141847,-,804,-,60,100,70,1,1,1,1,1
24/03/2025,227406_2,-33.841667,151.229205,240,-,2090,NSW,79,Green,Green,75,80,90,91,60,68,50,100,100,100,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,-,1688,1,32,14462,4719,152509,2812608,-,0.060015473,0.020982368,0.5141847,-,804,-,80,100,70,1,1,1,1,1
24/03/2025,227406_3,-33.841667,151.229205,0,-,2090,NSW,84,Green,Green,75,80,90,91,60,68,50,100,100,100,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,-,1688,4,32,14462,15094,152509,2812608,-,0.060015473,0.020982368,0.5141847,-,804,-,60,100,60,1,1,1,1,1
24/03/2025,202056_1,-33.79704,151.25168,120,-,2092,NSW,85,Green,Green,75,83,90,89,60,77,80,100,100,100,80,70,10,10,10,60,50,75,75,70,100,70,70,70,Normal Data User,Heavy Data User,-,3,1688,2,17,14462,42810,83803,2812608,0.003579824,0.060015473,0.02028567,0.5141847,-,804,-,80,91,90,1,1,1,1,1
24/03/2025,202056_2,-33.79704,151.25168,240,-,2092,NSW,86,Green,Green,75,83,90,89,60,77,80,100,100,100,80,70,10,10,10,60,50,75,75,70,100,70,70,70,Normal Data User,Heavy Data User,-,3,1688,-,17,14462,32401,83803,2812608,0.003579824,0.060015473,0.02028567,0.5141847,-,804,-,71,91,95,1,1,1,1,1
24/03/2025,202056_3,-33.79704,151.25168,0,-,2092,NSW,81,Green,Green,75,83,90,89,60,77,80,100,100,100,80,70,10,10,10,60,50,75,75,70,100,70,70,70,Normal Data User,Heavy Data User,2,3,1688,4,17,14462,15442,83803,2812608,0.003579824,0.060015473,0.02028567,0.5141847,-,804,-,65,86,68,1,1,1,1,1
24/03/2025,202169_1,-33.79276,151.24123,120,-,2092,NSW,74,Green,Green,75,83,90,89,60,77,80,100,100,100,80,70,10,10,10,60,50,75,75,70,100,70,70,70,Normal Data User,Heavy Data User,-,3,1688,2,17,14462,17489,83803,2812608,0.003579824,0.060015473,0.02028567,0.5141847,-,804,-,65,83,55,1,1,1,1,1
24/03/2025,202169_2,-33.79276,151.24123,240,-,2092,NSW,77,Green,Green,75,83,90,89,60,77,80,100,100,100,80,70,10,10,10,60,50,75,75,70,100,70,70,70,Normal Data User,Heavy Data User,-,3,1688,-,17,14462,39314,83803,2812608,0.003579824,0.060015473,0.02028567,0.5141847,-,804,-,64,84,74,1,1,1,1,1
24/03/2025,202169_3,-33.79276,151.24123,0,-,2092,NSW,82,Green,Green,75,83,90,89,60,77,80,100,100,100,80,70,10,10,10,60,50,75,75,70,100,70,70,70,Normal Data User,Heavy Data User,-,3,1688,-,17,14462,22297,83803,2812608,0.003579824,0.060015473,0.02028567,0.5141847,-,804,-,63,84,73,1,1,1,1,1
24/03/2025,202795_1,-33.782272,151.234493,120,-,2092,NSW,79,Green,Green,75,83,90,89,60,77,80,100,100,100,80,70,10,10,10,60,50,75,75,70,100,70,70,70,Normal Data User,Heavy Data User,-,3,1688,5,17,14462,22081,83803,2812608,0.003579824,0.060015473,0.02028567,0.5141847,-,804,-,66,87,93,1,1,1,1,1
24/03/2025,202795_2,-33.782272,151.234493,240,-,2092,NSW,80,Green,Green,75,83,90,89,60,77,80,100,100,100,80,70,10,10,10,60,50,75,75,70,100,70,70,70,Normal Data User,Heavy Data User,1,3,1688,1,17,14462,7648,83803,2812608,0.003579824,0.060015473,0.02028567,0.5141847,-,804,-,80,84,92,1,1,1,1,1
24/03/2025,202795_3,-33.782272,151.234493,0,-,2092,NSW,73,Green,Green,75,83,90,89,60,77,80,100,100,100,80,70,10,10,10,60,50,75,75,70,100,70,70,70,Normal Data User,Heavy Data User,-,3,1688,3,17,14462,25557,83803,2812608,0.003579824,0.060015473,0.02028567,0.5141847,-,804,-,64,85,84,1,1,1,1,1
24/03/2025,201738_1,-33.788238,151.266726,120,-,2093,NSW,79,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,3,16,14462,11378,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,88,89,94,1,1,1,1,1
24/03/2025,201738_2,-33.788238,151.266726,240,-,2093,NSW,81,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,-,16,14462,24494,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,90,90,90,1,1,1,1,1
24/03/2025,201738_3,-33.788238,151.266726,0,-,2093,NSW,82,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,2,2,1688,7,16,14462,38701,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,73,87,46,1,1,1,1,1
24/03/2025,201739_1,-33.80931,151.26579,120,-,2093,NSW,78,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,-,16,14462,7620,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,49,85,85,1,1,1,1,1
24/03/2025,201739_2,-33.80931,151.26579,240,-,2093,NSW,74,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,-,16,14462,8701,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,50,86,93,1,1,1,1,1
24/03/2025,201739_3,-33.80931,151.26579,0,-,2093,NSW,77,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,-,16,14462,14790,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,71,86,93,1,1,1,1,1
24/03/2025,220046_1,-33.793257,151.264324,120,-,2093,NSW,84,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,-,16,14462,3419,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,85,86,90,1,1,1,1,1
24/03/2025,220046_2,-33.793257,151.264324,240,-,2093,NSW,81,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,-,16,14462,3249,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,85,86,100,1,1,1,1,1
24/03/2025,240855_1,-33.79392,151.26316,120,-,2093,NSW,82,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,-,16,14462,33812,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,2,67,88,61,1,1,1,1,1
24/03/2025,240855_2,-33.79392,151.26316,240,-,2093,NSW,79,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,2,16,14462,20675,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,80,87,77,1,1,1,1,1
24/03/2025,240855_3,-33.79392,151.26316,0,-,2093,NSW,76,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,1,16,14462,46299,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,66,87,69,1,1,1,1,1
24/03/2025,241251_1,-33.79685,151.25461,120,-,2093,NSW,79,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,3,16,14462,39543,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,80,87,80,1,1,1,1,1
24/03/2025,241251_2,-33.79685,151.25461,240,-,2093,NSW,70,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,-,16,14462,6915,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,80,89,100,1,1,1,1,0
24/03/2025,241251_3,-33.79685,151.25461,0,-,2093,NSW,76,Green,Green,75,80,90,89,60,71,70,90,100,80,80,70,10,10,10,60,50,75,75,65,100,70,70,70,Normal Data User,Heavy Data User,-,2,1688,-,16,14462,9284,77579,2812608,0.002578017,0.060015473,0.020624138,0.5141847,2,804,-,78,90,100,1,1,1,1,1
24/03/2025,202167_1,-33.7963,151.27384,120,-,2094,NSW,78,Green,Green,75,83,90,90,60,76,70,55,100,10,80,70,10,10,10,60,100,70,65,45,100,70,70,70,Normal Data User,Heavy Data User,-,-,1688,7,17,14462,35068,55836,2812608,-,0.060015473,0.030446307,0.5141847,13,804,13,69,89,29,1,1,1,1,1
24/03/2025,202167_2,-33.7963,151.27384,240,-,2094,NSW,81,Green,Green,75,83,90,90,60,76,70,55,100,10,80,70,10,10,10,60,100,70,65,45,100,70,70,70,Normal Data User,Heavy Data User,-,-,1688,7,17,14462,30447,55836,2812608,-,0.060015473,0.030446307,0.5141847,13,804,-,67,87,67,1,1,1,1,1
24/03/2025,202167_3,-33.7963,151.27384,0,-,2094,NSW,77,Green,Green,75,83,90,90,60,76,70,55,100,10,80,70,10,10,10,60,100,70,65,45,100,70,70,70,Normal Data User,Heavy Data User,-,-,1688,3,17,14462,34315,55836,2812608,-,0.060015473,0.030446307,0.5141847,13,804,-,67,88,54,1,1,1,1,1
24/03/2025,201617_1,-33.79188,151.28677,120,-,2095,NSW,78,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,1,4,1688,3,28,14462,16043,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,80,100,90,1,1,1,1,1
24/03/2025,201617_2,-33.79188,151.28677,240,-,2095,NSW,77,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,1,28,14462,11404,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,80,100,80,1,1,1,1,1
24/03/2025,201617_3,-33.79188,151.28677,0,-,2095,NSW,82,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,1,4,1688,3,28,14462,31098,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,80,100,50,1,1,1,1,1
24/03/2025,202818_1,-33.79703,151.28782,120,-,2095,NSW,80,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,-,28,14462,3379,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,60,99,80,1,1,1,1,1
24/03/2025,202818_2,-33.79703,151.28782,240,-,2095,NSW,85,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,-,28,14462,7473,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,80,100,40,1,1,1,1,1
24/03/2025,202818_3,-33.79703,151.28782,0,-,2095,NSW,84,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,-,28,14462,5571,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,80,100,50,1,1,1,1,1
24/03/2025,227352_1,-33.79639,151.28626,120,-,2095,NSW,77,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,5,28,14462,29497,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,69,90,45,1,1,1,1,1
24/03/2025,227352_2,-33.79639,151.28626,240,-,2095,NSW,80,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,1,28,14462,20998,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,67,88,67,1,1,1,1,1
24/03/2025,227352_3,-33.79639,151.28626,0,-,2095,NSW,79,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,3,28,14462,17869,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,80,89,74,1,1,1,1,1
24/03/2025,227811_1,-33.79949,151.28935,120,-,2095,NSW,78,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,2,4,1688,2,28,14462,18449,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,68,88,58,1,1,1,1,1
24/03/2025,227811_2,-33.79949,151.28935,240,-,2095,NSW,80,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,-,28,14462,16576,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,80,90,90,1,1,1,1,1
24/03/2025,227811_3,-33.79949,151.28935,0,-,2095,NSW,80,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,1,28,14462,20298,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,90,91,80,1,1,1,1,1
24/03/2025,240887_1,-33.80532,151.28999,120,-,2095,NSW,20,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,3,28,14462,-,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,-,-,-,0,0,0,0,0
24/03/2025,240887_2,-33.80532,151.28999,240,-,2095,NSW,20,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,3,28,14462,-,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,-,-,-,0,0,0,0,0
24/03/2025,240887_3,-33.80532,151.28999,0,-,2095,NSW,20,Green,Green,75,88,90,90,60,86,60,100,100,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,3,28,14462,-,54450,2812608,0.007346189,0.060015473,0.051423324,0.5141847,-,804,-,-,-,-,0,0,0,0,0
24/03/2025,201628_1,-33.7758,151.27963,120,-,2096,NSW,74,Green,Green,75,80,90,90,60,71,60,100,100,100,80,70,10,10,10,60,50,65,60,65,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,-,17,14462,8717,66612,2812608,0.001501231,0.060015473,0.025520927,0.5141847,-,804,-,69,85,85,1,1,1,1,0
24/03/2025,201628_2,-33.7758,151.27963,240,-,2096,NSW,86,Green,Green,75,80,90,90,60,71,60,100,100,100,80,70,10,10,10,60,50,65,60,65,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,-,17,14462,14174,66612,2812608,0.001501231,0.060015473,0.025520927,0.5141847,-,804,-,67,84,83,1,1,1,1,1
24/03/2025,201628_3,-33.7758,151.27963,0,-,2096,NSW,80,Green,Green,75,80,90,90,60,71,60,100,100,100,80,70,10,10,10,60,50,65,60,65,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,1,17,14462,10545,66612,2812608,0.001501231,0.060015473,0.025520927,0.5141847,-,804,-,67,84,84,1,1,1,1,1
24/03/2025,201637_1,-33.78008,151.29217,120,-,2096,NSW,83,Green,Green,75,80,90,90,60,71,60,100,100,100,80,70,10,10,10,60,50,65,60,65,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,1,17,14462,17380,66612,2812608,0.001501231,0.060015473,0.025520927,0.5141847,-,804,-,66,87,76,1,1,1,1,1
24/03/2025,201637_2,-33.78008,151.29217,240,-,2096,NSW,77,Green,Green,75,80,90,90,60,71,60,100,100,100,80,70,10,10,10,60,50,65,60,65,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,1,17,14462,13074,66612,2812608,0.001501231,0.060015473,0.025520927,0.5141847,-,804,-,65,85,77,1,1,1,1,1
24/03/2025,201637_3,-33.78008,151.29217,0,-,2096,NSW,74,Green,Green,75,80,90,90,60,71,60,100,100,100,80,70,10,10,10,60,50,65,60,65,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,1,17,14462,26612,66612,2812608,0.001501231,0.060015473,0.025520927,0.5141847,-,804,-,80,87,50,1,1,1,1,1
24/03/2025,201740_1,-33.77955,151.2767,120,-,2096,NSW,80,Green,Green,75,80,90,90,60,71,60,100,100,100,80,70,10,10,10,60,50,65,60,65,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,1,17,14462,21120,66612,2812608,0.001501231,0.060015473,0.025520927,0.5141847,-,804,-,80,87,69,1,1,1,1,1
24/03/2025,201740_2,-33.77955,151.2767,240,-,2096,NSW,78,Green,Green,75,80,90,90,60,71,60,100,100,100,80,70,10,10,10,60,50,65,60,65,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,2,17,14462,19399,66612,2812608,0.001501231,0.060015473,0.025520927,0.5141847,-,804,-,66,87,76,1,1,1,1,1
24/03/2025,201740_3,-33.77955,151.2767,0,-,2096,NSW,73,Green,Green,75,80,90,90,60,71,60,100,100,100,80,70,10,10,10,60,50,65,60,65,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,2,17,14462,36157,66612,2812608,0.001501231,0.060015473,0.025520927,0.5141847,-,804,-,64,85,67,1,1,1,1,1
24/03/2025,202575_1,-33.76474,151.29959,120,-,2096,NSW,78,Green,Green,75,80,90,90,60,71,60,100,100,100,80,70,10,10,10,60,50,65,60,65,100,70,70,70,Normal Data User,Heavy Data User,1,1,1688,5,17,14462,24942,66612,2812608,0.001501231,0.060015473,0.025520927,0.5141847,-,804,-,85,86,40,1,1,1,1,1
24/03/2025,202575_2,-33.76474,151.29959,240,-,2096,NSW,75,Green,Green,75,80,90,90,60,71,60,100,100,100,80,70,10,10,10,60,50,65,60,65,100,70,70,70,Normal Data User,Heavy Data User,-,1,1688,3,17,14462,17888,66612,2812608,0.001501231,0.060015473,0.025520927,0.5141847,-,804,-,69,85,64,1,1,1,1,1
24/03/2025,202133_1,-33.7294338,151.2923169,120,-,2097,NSW,80,Green,Green,75,88,90,90,60,86,70,90,80,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,2,4,1688,23,45,14462,40419,67969,2812608,0.005885036,0.060015473,0.066206653,0.5141847,3,804,-,66,87,66,1,1,1,1,1
24/03/2025,202133_2,-33.7294338,151.2923169,240,-,2097,NSW,75,Green,Green,75,88,90,90,60,86,70,90,80,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,1,4,1688,10,45,14462,40681,67969,2812608,0.005885036,0.060015473,0.066206653,0.5141847,3,804,2,68,88,41,1,1,1,1,1
24/03/2025,202133_3,-33.7294338,151.2923169,0,-,2097,NSW,82,Green,Green,75,88,90,90,60,86,70,90,80,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,2,45,14462,22789,67969,2812608,0.005885036,0.060015473,0.066206653,0.5141847,3,804,-,65,86,65,1,1,1,1,1
24/03/2025,202188_1,-33.73264064,151.2825486,120,-,2097,NSW,74,Green,Green,75,88,90,90,60,86,70,90,80,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,-,45,14462,5072,67969,2812608,0.005885036,0.060015473,0.066206653,0.5141847,3,804,-,90,91,100,1,1,1,1,1
24/03/2025,202188_2,-33.73264064,151.2825486,240,-,2097,NSW,79,Green,Green,75,88,90,90,60,86,70,90,80,100,80,70,10,10,10,60,100,70,70,70,100,70,70,70,Normal Data User,Heavy Data User,-,4,1688,3,45,14462,17463,67969,2812608,0.005885036,0.060015473,0.066206653,0.5141847,3,804,-,82,92,85,1,1,1,1,1
