week,user,device,subscription,tenure,state,post_code,customer_experience_rank,area_experience_state_rank,area_experience_post_code_rank,customer_base_rank(data+voice),customer_base_rank(data),probing_eea_customer,crowd_data_customer,complaint_data_customer,customer_base_rank(voice),probing_netscout_customer,crowd_voice_customer,complaint_voice_customer,sector_base_rank,ran_sector,probing_sector,crowd_sector,complaint_sector,additional_sector,probing_sector_eea,probing_sector_netscout,complaint_data_sector,complaint_voice_sector,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s1_score,s2_score,s3_score,s4_score,s5_score,s6_score,s7_score,s8_score,s9_score,s10_score,s1-duration_%,s2-duration_%,s3-duration_%,s4-duration_%,s5-duration_%,s6-duration_%,s7-duration_%,s8-duration_%,s9-duration_%,s10-duration_%,s1-ran,s2-ran,s3-ran,s4-ran,s5-ran,s6-ran,s7-ran,s8-ran,s9-ran,s10-ran,s1-probing_sector_eea,s2-probing_sector_eea,s3-probing_sector_eea,s4-probing_sector_eea,s5-probing_sector_eea,s6-probing_sector_eea,s7-probing_sector_eea,s8-probing_sector_eea,s9-probing_sector_eea,s10-probing_sector_eea,s1-probing_sector_netscout,s2-probing_sector_netscout,s3-probing_sector_netscout,s4-probing_sector_netscout,s5-probing_sector_netscout,s6-probing_sector_netscout,s7-probing_sector_netscout,s8-probing_sector_netscout,s9-probing_sector_netscout,s10-probing_sector_netscout,s1-crowd,s2-crowd,s3-crowd,s4-crowd,s5-crowd,s6-crowd,s7-crowd,s8-crowd,s9-crowd,s10-crowd,s1-complaint-voice,s2-complaint-voice,s3-complaint-voice,s4-complaint-voice,s5-complaint-voice,s6-complaint-voice,s7-complaint-voice,s8-complaint-voice,s9-complaint-voice,s10-complaint-voice,s1-complaint-data,s2-complaint-data,s3-complaint-data,s4-complaint-data,s5-complaint-data,s6-complaint-data,s7-complaint-data,s8-complaint-data,s9-complaint-data,s10-complaint-data,s1-churn_score,s2-churn_score,s3-churn_score,s4-churn_score,s5-churn_score,s6-churn_score,s7-churn_score,s8-churn_score,s9-churn_score,s10-churn_score,zone,user_usage_data_volume(gb),primary_data_usage_pattern_user,s1_usage_data_volume(gb),primary_data_usage_pattern_sector,s1_churned_users,s2_churned_users,s3_churned_users,s4_churned_users,s5_churned_users,s6_churned_users,s7_churned_users,s8_churned_users,s9_churned_users,s10_churned_users,s1_customer_eea,s2_customer_eea,s3_customer_eea,s4_customer_eea,s5_customer_eea,s6_customer_eea,s7_customer_eea,s8_customer_eea,s9_customer_eea,s10_customer_eea,total_call_by_user,worst_sec1,worst_sec2,worst_sec3,capacity_worst_sec1,accessibility_worst_sec1,quality_worst_sec1,capacity_worst_sec2,accessibility_worst_sec2,quality_worst_sec2,capacity_worst_sec3,accessibility_worst_sec3,quality_worst_sec3,s1_churn_ratio,s2_churn_ratio,s3_churn_ratio,s4_churn_ratio,s5_churn_ratio,s6_churn_ratio,s7_churn_ratio,s8_churn_ratio,s9_churn_ratio,s10_churn_ratio,s1_city,s10_city,s2_city,s3_city,s4_city,s5_city,s6_city,s7_city,s8_city,s9_city,worst_sec1_city,worst_sec2_city,worst_sec3_city,complaint_rfc_fault,s1_complaint_count,s2_complaint_count,s3_complaint_count,s4_complaint_count,s5_complaint_count,s6_complaint_count,s7_complaint_count,s8_complaint_count,s9_complaint_count,s10_complaint_count,primary_voice_usage_pattern_user,user_category
24/03/2025,GBEAFACFAFI,Samsung Galaxy S20,$49 Red Pln,-,QLD,4402,69,66,77,88,75,50,-,100,100,100,-,100,50,76,73,0,100,0,55,90,100,100,440246_1,-,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,76,-,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,0.11,Normal Data User,18.68,Normal Data User,-,-,-,-,-,-,-,-,-,-,937,-,-,-,-,-,-,-,-,-,20,440246_1,-,-,80,99,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Cooyar,-,-,-,-,-,-,-,-,-,Cooyar,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,CAT 4
24/03/2025,IFCJGBFEFJJ,Apple iPad (A2757),-,-,NSW,2866,69,75,58,82,63,25,-,100,100,-,-,100,55,80,93,0,100,0,85,100,100,100,240334_1,-,-,-,-,-,-,-,-,-,73,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0,Normal Data User,-,-,-,-,-,-,-,-,-,-,246,-,-,-,-,-,-,-,-,-,-,240334_1,-,-,100,99,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Cumnock,-,-,-,-,-,-,-,-,-,Cumnock,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IICDGAABIABICDG,Quectel EG21-G,-,-,NSW,2646,69,75,60,88,75,50,-,100,100,-,-,100,49,74,73,0,100,0,75,70,100,100,240353_3,-,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0,Normal Data User,-,-,-,-,-,-,-,-,-,-,168,-,-,-,-,-,-,-,-,-,-,240353_3,-,-,100,98,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Savernake,-,-,-,-,-,-,-,-,-,Savernake,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IICDJHBDDGHIEIJ,Gemalto Cinterion ELS61-AUS,-,-,NSW,2360,69,75,76,85,70,40,-,100,100,-,-,100,53,74,90,0,100,0,85,95,100,100,240317_3,-,-,-,-,-,-,-,-,-,71,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,18.49,Normal Data User,-,-,-,-,-,-,-,-,-,-,548,-,-,-,-,-,-,-,-,-,-,240317_3,-,-,70,99,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Spring Mountain,-,-,-,-,-,-,-,-,-,Spring Mountain,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,JBJJACCCCCCH,Apple iPhone 11 Pro Max (A2161),-,-,NSW,2847,69,75,62,82,63,25,-,100,100,-,-,100,56,72,90,20,100,0,90,90,100,100,201553_1,-,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,72,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,3.41,Normal Data User,-,-,-,-,-,-,-,-,-,-,1049,-,-,-,-,-,-,-,-,-,-,201553_1,-,-,50,99,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Portland,-,-,-,-,-,-,-,-,-,Portland,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IICDFACCCDIADIH,Ford FB5-TCU-ROW,-,-,NSW,2358,69,75,69,82,63,25,-,100,100,-,-,100,56,81,98,0,100,0,95,100,100,100,240330_3,-,-,-,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,81,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,3.01,Normal Data User,-,-,-,-,-,-,-,-,-,-,341,-,-,-,-,-,-,-,-,-,-,240330_3,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Invergowrie,-,-,-,-,-,-,-,-,-,Invergowrie,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEDDEGJJDJ,Apple iPhone 12 Pro (A2407),-,-,NSW,2167,69,75,81,75,100,100,-,100,50,0,-,100,62,75,83,50,100,0,65,100,100,100,202517_1,-,-,-,-,-,-,-,-,-,78,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone1,-,-,376,Normal Data User,-,-,-,-,-,-,-,-,-,-,41649,-,-,-,-,-,-,-,-,-,1,202517_1,-,-,70,87,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Glenfield,-,-,-,-,-,-,-,-,-,Glenfield,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,EDGHGBICCDCCHIF,Peiker ATM-01 R2-ROW-4G,-,-,TAS,7325,69,81,68,85,70,40,-,100,100,-,-,100,53,76,88,0,100,0,80,95,100,100,780016_3,-,-,-,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,76,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,27.53,Normal Data User,-,-,-,-,-,-,-,-,-,-,467,-,-,-,-,-,-,-,-,-,-,780016_3,-,-,80,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,TAKONE,-,-,-,-,-,-,-,-,-,TAKONE,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,JBJIBJHAGFCH,Apple iPhone 15 (A3090),-,-,QLD,4402,69,66,77,88,75,50,-,100,100,-,-,100,50,77,74,0,100,0,57,90,100,100,440246_1,440245_1,-,-,-,-,-,-,-,-,64,66,-,-,-,-,-,-,-,-,66.67,33.33,-,-,-,-,-,-,-,-,76,78,-,-,-,-,-,-,-,-,55,60,-,-,-,-,-,-,-,-,90,90,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,18.68,Normal Data User,-,-,-,-,-,-,-,-,-,-,937,673,-,-,-,-,-,-,-,-,-,440246_1,440245_1,-,80,99,80,90,98,60,-,-,-,-,-,-,-,-,-,-,-,-,-,Cooyar,-,Kumbia,-,-,-,-,-,-,-,Cooyar,Kumbia,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,JBJEGDEBJAGF,Unknown,-,-,VIC,3352,69,69,78,82,63,25,-,100,100,-,-,100,56,80,83,15,100,0,75,90,100,100,340969_1,-,-,-,-,-,-,-,-,-,72,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,34.51,Normal Data User,-,-,-,-,-,-,-,-,-,-,10563,-,-,-,-,-,-,-,-,-,-,340969_1,-,-,92,84,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MOUNT EGERTON,-,-,-,-,-,-,-,-,-,MOUNT EGERTON,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEEJACAIBF,Apple iPhone 13 (A2633),$54 Lite+ Pln,-,QLD,4869,69,66,70,74,98,95,-,100,50,0,-,100,64,75,76,31,100,37,53,99,100,100,440012_3,404736_3,440026_1,404736_2,404501_2,440015_1,404500_2,440055_3,440055_2,440026_2,64,77,77,77,73,78,76,83,79,74,42.15,14.34,8.6,8.1,4.95,3.51,3.3,3.08,2.01,1.79,78,79,59,75,76,75,75,76,76,62,40,55,75,65,55,60,55,70,90,65,100,100,100,95,100,100,100,100,100,95,-,50,60,60,45,65,60,80,40,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,100,80,100,100,100,100,100,100,Zone2,0.07,Normal Data User,181.51,Normal Data User,-,-,2,13,2,1,2,1,1,2,2000,1996,10182,5395,9613,6398,9069,3115,4649,6140,4,440012_3,404501_2,440026_2,70,88,80,70,86,85,20,100,60,-,-,0,0.2,0,0,0,0,0,0,Edmonton,Parramatta Park,Bentley Park,Parramatta Park,Bentley Park,Cairns,Earlville,Earlville,MOUNT SHERIDAN,MOUNT SHERIDAN,Edmonton,Cairns,Parramatta Park,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,CAT 4
24/03/2025,GBEFACBEFDJ,Samsung Galaxy A70,$35 Prepaid Plus.,-,NSW,2229,69,75,74,73,95,90,-,100,50,0,-,100,64,75,94,40,100,12,88,100,100,100,227827_1,227827_3,202924_2,202956_1,202093_2,227827_2,200414_2,202540_6,202113_2,228362_1,80,81,78,75,82,79,79,82,78,80,47.38,24.67,2.81,2.03,1.8,1.25,1.17,1.17,1.09,1.09,76,74,67,72,64,78,76,76,62,76,85,100,70,65,80,95,75,70,80,75,100,100,100,100,100,100,100,100,100,100,40,30,65,60,75,20,55,65,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,80,100,100,100,100,100,100,-,-,100,100,100,-,100,-,100,100,Zone1,0.92,Normal Data User,67.29,Normal Data User,-,-,13,13,8,-,3,-,11,5,22948,24815,35818,123375,46772,8104,12690,33149,43967,36183,2,202956_1,202924_2,202113_2,60,90,70,32,89,68,20,100,80,-,-,0,0,0,-,0,-,0,0,Taren Point,Caringbah,Taren Point,Maroubra Junction,Wooli Creek,Kogarah,Taren Point,Pagewood,Mascot,Randwick,Wooli Creek,Maroubra Junction,Randwick,-,-,-,-,1,-,-,-,-,-,-,Normal Voice User,CAT 4
24/03/2025,ECDGEHCJGICG,THALES Cinterion ELS61-AUS,-,-,NSW,2793,69,75,64,82,63,25,-,100,100,-,-,100,55,79,95,0,100,0,90,100,100,100,240342_2,-,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,79,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,4.680000000000001,Normal Data User,-,-,-,-,-,-,-,-,-,-,319,-,-,-,-,-,-,-,-,-,-,240342_2,-,-,90,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Woodstock,-,-,-,-,-,-,-,-,-,Woodstock,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GDJFAFFJFBHD,HUAWEI Y8p,-,-,QLD,4183,69,66,67,82,63,25,-,100,100,-,-,100,56,78,78,25,100,0,70,85,100,100,404637_3,-,-,-,-,-,-,-,-,-,72,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,78,-,-,-,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,25.86,Normal Data User,-,-,-,-,-,-,-,-,-,-,4794,-,-,-,-,-,-,-,-,-,-,404637_3,-,-,91,83,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Point Lookout,-,-,-,-,-,-,-,-,-,Point Lookout,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,EEHECJHFEFIH,Samsung Galaxy A12,-,-,NSW,2794,69,75,75,75,50,0,-,100,100,-,-,100,62,76,93,0,100,40,86,99,100,100,240343_1,240337_1,240344_3,-,-,-,-,-,-,-,70,72,73,-,-,-,-,-,-,-,50,25,25,-,-,-,-,-,-,-,76,79,74,-,-,-,-,-,-,-,85,80,95,-,-,-,-,-,-,-,100,100,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,-,-,-,-,-,-,-,-,-,Zone3,-,-,14.53,Normal Data User,1,-,-,-,-,-,-,-,-,-,1215,351,490,-,-,-,-,-,-,-,-,240343_1,240337_1,240344_3,70,100,80,100,100,80,50,100,80,0.1,-,-,-,-,-,-,-,-,-,Cowra,-,Cargo,Koorawatha,-,-,-,-,-,-,Cowra,Cargo,Koorawatha,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEBFFFCEFG,Apple iPhone 13 (A2633),-,-,QLD,4610,69,66,63,87,73,45,-,100,100,-,-,100,50,77,75,0,100,0,65,85,100,100,440247_3,-,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,77,-,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0.7300000000000001,Normal Data User,-,-,-,-,-,-,-,-,-,-,138,-,-,-,-,-,-,-,-,-,-,440247_3,-,-,100,97,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boyneside,-,-,-,-,-,-,-,-,-,Boyneside,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,JBJGIABGEAAC,Samsung Galaxy A50,-,-,QLD,4737,69,66,67,89,78,55,-,100,100,-,-,100,48,71,68,0,100,0,40,95,100,100,404537_1,-,-,-,-,-,-,-,-,-,61,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,71,-,-,-,-,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,56.28,Normal Data User,-,-,-,-,-,-,-,-,-,-,1604,-,-,-,-,-,-,-,-,-,-,404537_1,-,-,58,82,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sarina,-,-,-,-,-,-,-,-,-,Sarina,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GGGCEGBGEBH,Apple iPhone 15 Pro Max (A3106),-,-,QLD,4737,69,66,67,90,80,60,-,100,100,-,-,100,48,71,68,0,100,0,40,95,100,100,404537_1,-,-,-,-,-,-,-,-,-,61,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,71,-,-,-,-,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,56.28,Normal Data User,-,-,-,-,-,-,-,-,-,-,1604,-,-,-,-,-,-,-,-,-,-,404537_1,-,-,58,82,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sarina,-,-,-,-,-,-,-,-,-,Sarina,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GGGCEGCACAD,Samsung Galaxy A54 5g,-,-,QLD,4737,69,66,67,89,78,55,-,100,100,-,-,100,49,71,68,1,100,3,40,95,100,100,404537_1,404579_1,-,-,-,-,-,-,-,-,61,71,-,-,-,-,-,-,-,-,96.55,3.45,-,-,-,-,-,-,-,-,71,78,-,-,-,-,-,-,-,-,40,50,-,-,-,-,-,-,-,-,95,100,-,-,-,-,-,-,-,-,-,35,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,80,-,-,-,-,-,-,-,-,Zone2,-,-,56.28,Normal Data User,-,2,-,-,-,-,-,-,-,-,1604,3846,-,-,-,-,-,-,-,-,-,404537_1,404579_1,-,58,82,80,75,86,85,-,-,-,-,0.1,-,-,-,-,-,-,-,-,Sarina,-,Mackay,-,-,-,-,-,-,-,Sarina,Mackay,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IGBDIGCAEAAJH,Apple iPhone 15 Pro (A3104),-,-,NSW,2806,69,75,67,82,63,25,-,100,100,-,-,100,55,79,84,6,100,8,74,94,100,100,240338_2,240313_1,240333_2,240335_2,240337_1,-,-,-,-,-,69,74,72,73,72,-,-,-,-,-,60,10,10,10,10,-,-,-,-,-,79,79,80,73,79,-,-,-,-,-,70,90,80,70,80,-,-,-,-,-,95,80,95,95,100,-,-,-,-,-,-,20,5,35,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,80,-,-,-,-,-,-,Zone3,-,-,2.11,Normal Data User,-,-,-,1,-,-,-,-,-,-,277,678,464,1744,351,-,-,-,-,-,-,240338_2,240333_2,240337_1,100,99,80,100,98,80,100,100,80,-,-,-,0.1,-,-,-,-,-,-,Eugowra,-,MALLANGANEE,Oakdene,Molong,Cargo,-,-,-,-,Eugowra,Oakdene,Cargo,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GGGCEJFBBAD,Xiaomi POCO X6 Pro 5G,-,-,QLD,4737,69,66,67,83,65,29.999999999999982,-,100,100,-,-,100,55,73,70,11,100,21,45,95,100,100,404537_1,404579_1,404652_1,404523_3,440660_1,-,-,-,-,-,61,71,69,81,65,-,-,-,-,-,68.42,22.11,5.26,2.11,2.11,-,-,-,-,-,71,78,69,78,79,-,-,-,-,-,40,50,70,65,60,-,-,-,-,-,95,100,75,100,95,-,-,-,-,-,-,35,30,70,0,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,80,-,100,80,-,-,-,-,-,Zone2,-,-,56.28,Normal Data User,-,2,-,2,1,-,-,-,-,-,1604,3846,3359,5743,1218,-,-,-,-,-,-,404537_1,440660_1,404652_1,58,82,80,71,82,81,70,97,60,-,0.1,-,0,0.1,-,-,-,-,-,Sarina,-,Mackay,Mackay,Townsville,Mackay Harbour,-,-,-,-,Sarina,Mackay Harbour,Mackay,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IICDFAIAJEBEDBI,Unknown,-,-,QLD,4610,69,66,63,88,75,50,-,100,100,-,-,100,50,77,75,0,100,0,65,85,100,100,440247_3,-,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,77,-,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0.7300000000000001,Normal Data User,-,-,-,-,-,-,-,-,-,-,138,-,-,-,-,-,-,-,-,-,-,440247_3,-,-,100,97,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boyneside,-,-,-,-,-,-,-,-,-,Boyneside,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBECEFCHAEA,"ARLO GO 2, VML2030-100AUS",-,-,VIC,3139,69,69,77,82,63,25,-,100,100,-,-,100,55,81,83,10,100,0,70,95,100,100,338031_2,-,-,-,-,-,-,-,-,-,71,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,81,-,-,-,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,32.72,Normal Data User,-,-,-,-,-,-,-,-,-,-,2940,-,-,-,-,-,-,-,-,-,-,338031_2,-,-,91,83,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Wandin,-,-,-,-,-,-,-,-,-,Wandin,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEAGJJIFAB,Xiaomi 22101316UP,-,-,WA,6171,69,69,88,78,100,100,-,100,55,10,-,100,60,78,83,38,100,3,71,95,100,100,606439_2,606285_3,640137_2,640010_3,646304_2,606034_1,606293_1,640127_2,606285_1,-,75,78,78,80,78,84,82,76,67,-,65.93,29.89,1.15,0.9,0.82,0.41,0.41,0.41,0.08,-,81,72,74,82,80,83,77,72,69,-,65,85,60,80,65,80,85,55,65,-,95,95,100,95,95,95,95,100,95,-,35,40,65,55,60,60,55,65,15,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,100,100,100,-,-,100,100,-,Zone2,-,-,87.87,Normal Data User,-,-,1,1,1,-,-,4,1,-,16972,9160,31984,4821,19978,10792,16279,31709,6957,-,18,606285_1,606439_2,640127_2,40,100,60,81,84,83,55,86,65,-,-,0,0,0,-,-,0,0,-,Baldivis,-,KEYSBROOK,Baldivis,SERPENTINE,Baldivis,Golden Bay,Karnup,WELLARD,KEYSBROOK,KEYSBROOK,Baldivis,WELLARD,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
